Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792034,66,1792100,840.8,107.8,766.0,11.5,6.7,-,-,-,-,-,-,Binocular,5874,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792133,67,1792201,902.8,31.8,794.9,-55.5,10.6,-,-,-,-,-,-,Binocular,5875,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792499,66,1792566,923.8,-34.6,935.9,-23.1,1.3,-,-,-,-,-,-,Binocular,5876,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792566,66,1792632,935.6,-11.1,968.9,16.8,2.6,-,-,-,-,-,-,Binocular,5877,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792799,66,1792865,907.9,78.2,885.0,85.5,1.8,-,-,-,-,-,-,Binocular,5878,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792865,66,1792932,864.9,93.9,1139.3,140.7,13.8,-,-,-,-,-,-,Binocular,5879,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1793764,101,1793865,621.1,262.0,438.4,261.1,39.8,-,-,-,-,-,-,Binocular,5880,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1794097,66,1794163,611.1,218.6,453.7,213.2,8.3,-,-,-,-,-,-,Binocular,5881,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1794263,67,1794330,509.8,194.9,525.1,182.8,1.7,-,-,-,-,-,-,Binocular,5882,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1794363,65,1794429,520.9,207.5,452.4,239.2,4.8,-,-,-,-,-,-,Binocular,5883,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1794795,66,1794862,538.3,240.2,600.5,269.9,3.4,-,-,-,-,-,-,Binocular,5884,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1795461,68,1795529,822.1,137.1,810.3,94.8,2.9,-,-,-,-,-,-,Binocular,5885,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1795631,96,1795727,717.0,68.9,634.6,13.6,11.8,-,-,-,-,-,-,Binocular,5886,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796135,91,1796226,538.7,30.9,551.0,-1.7,3.5,-,-,-,-,-,-,Binocular,5887,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796327,99,1796426,555.7,0.9,580.5,15.0,3.5,-,-,-,-,-,-,Binocular,5888,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796525,66,1796592,593.0,35.9,414.9,67.9,9.0,-,-,-,-,-,-,Binocular,5889,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796658,66,1796725,442.9,77.1,458.1,78.5,1.2,-,-,-,-,-,-,Binocular,5890,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796758,67,1796826,480.4,81.1,499.2,85.8,1.6,-,-,-,-,-,-,Binocular,5891,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1797324,66,1797391,1004.1,193.9,892.4,169.5,7.1,-,-,-,-,-,-,Binocular,5892,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1798555,99,1798655,664.8,142.7,698.0,114.4,7.1,-,-,-,-,-,-,Binocular,5893,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1798788,66,1798855,742.0,108.8,935.1,113.2,9.2,-,-,-,-,-,-,Binocular,5894,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1799055,132,1799187,878.6,117.5,903.3,126.8,19.7,-,-,-,-,-,-,Binocular,5895,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1799323,64,1799387,869.4,137.9,803.3,147.4,3.4,-,-,-,-,-,-,Binocular,5896,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1799587,99,1799686,686.9,139.0,1131.8,140.0,66.1,-,-,-,-,-,-,Binocular,5897,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1799686,99,1799786,1102.3,134.6,840.2,212.6,31.7,-,-,-,-,-,-,Binocular,5898,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1800054,99,1800153,720.0,217.0,843.7,173.7,32.0,-,-,-,-,-,-,Binocular,5899,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1800418,66,1800485,779.7,187.0,684.6,159.0,5.5,-,-,-,-,-,-,Binocular,5900,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1800718,99,1800818,676.4,185.2,656.7,251.9,11.9,-,-,-,-,-,-,Binocular,5901,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1800917,100,1801018,640.1,334.3,897.8,349.9,40.5,-,-,-,-,-,-,Binocular,5902,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1801317,66,1801383,967.6,303.9,1016.0,349.5,3.6,-,-,-,-,-,-,Binocular,5903,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1801584,65,1801650,903.1,355.5,1043.6,312.6,7.6,-,-,-,-,-,-,Binocular,5904,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1801883,68,1801951,942.8,364.9,1144.1,301.7,10.2,-,-,-,-,-,-,Binocular,5905,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1802182,99,1802282,1098.4,311.5,683.4,327.6,57.6,-,-,-,-,-,-,Binocular,5906,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1802482,66,1802548,556.2,409.4,402.7,409.8,12.8,-,-,-,-,-,-,Binocular,5907,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1802748,99,1802847,625.5,380.4,524.1,376.2,33.1,-,-,-,-,-,-,Binocular,5908,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1803380,66,1803446,737.6,115.0,655.1,92.4,5.4,-,-,-,-,-,-,Binocular,5909,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1803679,99,1803779,599.8,37.1,948.9,48.7,51.8,-,-,-,-,-,-,Binocular,5910,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1803946,132,1804078,687.7,37.6,920.1,81.4,143.8,-,-,-,-,-,-,Binocular,5911,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1804444,67,1804511,719.4,-36.4,701.0,-41.7,1.7,-,-,-,-,-,-,Binocular,5912,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1804644,100,1804745,788.5,31.1,988.9,102.5,60.2,-,-,-,-,-,-,Binocular,5913,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1805010,66,1805077,855.0,207.0,897.4,159.4,5.1,-,-,-,-,-,-,Binocular,5914,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1805476,66,1805542,715.1,197.1,696.6,210.5,2.0,-,-,-,-,-,-,Binocular,5915,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1805643,99,1805742,674.9,263.9,661.3,297.8,7.3,-,-,-,-,-,-,Binocular,5916,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1805775,99,1805875,664.9,308.1,542.3,314.4,16.6,-,-,-,-,-,-,Binocular,5917,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806075,66,1806141,572.1,296.1,752.6,328.6,11.3,-,-,-,-,-,-,Binocular,5918,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806208,66,1806274,734.2,299.4,735.5,275.5,1.9,-,-,-,-,-,-,Binocular,5919,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806341,67,1806409,702.2,246.6,874.4,197.9,8.9,-,-,-,-,-,-,Binocular,5920,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806574,66,1806640,833.4,182.4,822.7,195.6,1.4,-,-,-,-,-,-,Binocular,5921,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806640,66,1806707,818.1,209.0,912.8,225.2,5.1,-,-,-,-,-,-,Binocular,5922,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806840,66,1806907,900.1,180.7,882.1,191.5,1.6,-,-,-,-,-,-,Binocular,5923,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1807173,66,1807239,817.5,144.3,729.1,124.7,4.4,-,-,-,-,-,-,Binocular,5924,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1807506,66,1807572,730.0,134.4,732.8,122.9,0.7,-,-,-,-,-,-,Binocular,5925,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1807707,65,1807772,737.9,113.7,745.0,116.4,0.6,-,-,-,-,-,-,Binocular,5926,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1807805,66,1807872,755.1,116.3,665.8,137.3,4.5,-,-,-,-,-,-,Binocular,5927,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1808006,66,1808073,716.8,109.7,739.8,113.6,1.5,-,-,-,-,-,-,Binocular,5928,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1808271,99,1808371,681.6,122.8,473.4,227.4,56.7,-,-,-,-,-,-,Binocular,5929,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1808538,65,1808603,666.9,182.3,511.0,199.7,9.3,-,-,-,-,-,-,Binocular,5930,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1808870,67,1808937,660.4,303.4,874.0,435.1,12.8,-,-,-,-,-,-,Binocular,5931,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1809136,66,1809202,803.5,348.6,774.0,351.4,2.5,-,-,-,-,-,-,Binocular,5932,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1809202,66,1809269,761.8,325.2,747.0,242.7,5.2,-,-,-,-,-,-,Binocular,5933,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1809835,66,1809901,670.3,4.2,666.1,17.0,0.8,-,-,-,-,-,-,Binocular,5934,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1810001,66,1810067,667.5,45.6,736.7,-88.6,7.3,-,-,-,-,-,-,Binocular,5935,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1810201,99,1810300,696.6,-179.8,644.4,-133.2,36.6,-,-,-,-,-,-,Binocular,5936,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1810433,66,1810500,605.4,-119.3,653.1,-118.8,4.3,-,-,-,-,-,-,Binocular,5937,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1810533,68,1810602,658.6,-88.2,486.9,0.7,10.1,-,-,-,-,-,-,Binocular,5938,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1810733,66,1810799,477.1,-3.6,487.1,3.7,1.1,-,-,-,-,-,-,Binocular,5939,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1811034,131,1811166,569.4,111.8,712.0,257.1,33.9,-,-,-,-,-,-,Binocular,5940,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1811365,69,1811434,709.5,216.9,556.0,238.0,9.5,-,-,-,-,-,-,Binocular,5941,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1811664,66,1811731,464.8,185.0,388.6,134.9,8.0,-,-,-,-,-,-,Binocular,5942,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1811865,65,1811931,455.9,128.3,477.3,140.5,1.9,-,-,-,-,-,-,Binocular,5943,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1811964,99,1812064,506.6,156.7,318.1,199.5,31.3,-,-,-,-,-,-,Binocular,5944,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1812298,65,1812363,438.3,192.4,450.8,220.0,1.7,-,-,-,-,-,-,Binocular,5945,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1812596,66,1812663,469.5,269.3,467.8,234.2,2.0,-,-,-,-,-,-,Binocular,5946,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1812763,66,1812829,472.0,276.1,489.6,255.1,2.1,-,-,-,-,-,-,Binocular,5947,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1812896,66,1812962,519.1,263.8,527.8,241.5,1.5,-,-,-,-,-,-,Binocular,5948,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1812962,66,1813029,535.5,220.7,438.8,176.0,5.9,-,-,-,-,-,-,Binocular,5949,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1813195,66,1813262,502.9,89.4,534.0,85.5,2.0,-,-,-,-,-,-,Binocular,5950,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1813262,66,1813328,548.3,93.1,655.5,120.2,5.8,-,-,-,-,-,-,Binocular,5951,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1813395,67,1813462,634.6,85.1,582.2,77.0,3.7,-,-,-,-,-,-,Binocular,5952,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1813761,66,1813828,642.7,15.0,683.6,26.6,2.2,-,-,-,-,-,-,Binocular,5953,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1813894,67,1813962,640.4,55.9,684.9,73.3,3.0,-,-,-,-,-,-,Binocular,5954,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1814061,99,1814161,718.0,180.9,557.3,242.3,27.8,-,-,-,-,-,-,Binocular,5955,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1814331,63,1814394,501.4,194.8,409.5,179.9,7.7,-,-,-,-,-,-,Binocular,5956,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1815058,66,1815125,568.3,-3.6,483.3,21.8,5.5,-,-,-,-,-,-,Binocular,5957,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1815557,67,1815625,484.8,46.5,507.4,56.2,1.5,-,-,-,-,-,-,Binocular,5958,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1815658,66,1815724,543.2,77.2,645.7,111.2,5.8,-,-,-,-,-,-,Binocular,5959,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1815957,67,1816025,670.0,64.0,615.4,22.0,3.9,-,-,-,-,-,-,Binocular,5960,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1816389,67,1816456,557.6,52.0,548.8,24.6,1.5,-,-,-,-,-,-,Binocular,5961,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1816456,66,1816522,540.2,-2.0,599.5,-61.4,5.1,-,-,-,-,-,-,Binocular,5962,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1816589,66,1816655,644.2,-69.2,588.9,-66.6,4.8,-,-,-,-,-,-,Binocular,5963,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1816755,66,1816822,607.9,-84.9,557.7,-79.1,4.4,-,-,-,-,-,-,Binocular,5964,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1816922,99,1817021,560.3,-58.7,537.0,-16.9,18.9,-,-,-,-,-,-,Binocular,5965,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1817687,66,1817754,855.9,58.0,907.8,112.8,4.2,-,-,-,-,-,-,Binocular,5966,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1817986,66,1818053,828.5,271.3,1053.6,248.5,11.8,-,-,-,-,-,-,Binocular,5967,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1818253,66,1818319,1136.1,4.9,1153.8,-110.0,8.5,-,-,-,-,-,-,Binocular,5968,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1818985,100,1819086,916.6,246.0,699.8,212.7,37.1,-,-,-,-,-,-,Binocular,5969,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1819385,66,1819451,797.8,81.2,621.2,158.6,9.8,-,-,-,-,-,-,Binocular,5970,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1819650,66,1819717,600.7,37.9,621.6,52.0,1.9,-,-,-,-,-,-,Binocular,5971,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1819917,66,1819983,761.6,47.3,1114.7,20.4,24.1,-,-,-,-,-,-,Binocular,5972,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1820116,103,1820219,1219.3,77.0,1653.4,157.0,73.4,-,-,-,-,-,-,Binocular,5973,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1820316,66,1820382,1323.5,117.1,1238.0,118.6,5.2,-,-,-,-,-,-,Binocular,5974,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1820981,100,1821081,1012.1,300.9,995.8,183.9,20.6,-,-,-,-,-,-,Binocular,5975,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1821380,68,1821449,1051.7,195.3,1381.9,119.1,22.0,-,-,-,-,-,-,Binocular,5976,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1821580,99,1821680,1354.8,85.2,1507.1,-76.9,36.3,-,-,-,-,-,-,Binocular,5977,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1821779,66,1821846,1372.5,-38.4,1319.5,7.5,4.0,-,-,-,-,-,-,Binocular,5978,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1821881,65,1821946,1279.6,31.9,1147.7,2.2,6.9,-,-,-,-,-,-,Binocular,5979,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1822245,67,1822313,1011.6,13.8,994.1,23.6,1.7,-,-,-,-,-,-,Binocular,5980,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1822512,67,1822579,961.9,-7.7,976.8,-14.8,1.4,-,-,-,-,-,-,Binocular,5981,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1822778,99,1822877,1030.4,51.5,1026.8,113.3,8.6,-,-,-,-,-,-,Binocular,5982,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1823144,65,1823210,1022.0,143.4,1012.4,141.9,0.7,-,-,-,-,-,-,Binocular,5983,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1823310,67,1823377,981.7,156.0,947.9,203.2,3.1,-,-,-,-,-,-,Binocular,5984,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1823909,68,1823977,607.3,283.1,526.7,277.3,6.7,-,-,-,-,-,-,Binocular,5985,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1824076,66,1824142,576.3,222.4,595.5,208.8,1.8,-,-,-,-,-,-,Binocular,5986,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1824242,66,1824308,650.2,187.6,427.0,214.3,10.4,-,-,-,-,-,-,Binocular,5987,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1824442,65,1824508,433.7,164.1,517.0,142.5,7.0,-,-,-,-,-,-,Binocular,5988,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1824508,66,1824575,574.7,132.6,383.0,147.1,11.6,-,-,-,-,-,-,Binocular,5989,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1824575,99,1824674,376.6,129.8,561.6,103.8,21.8,-,-,-,-,-,-,Binocular,5990,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1826041,66,1826108,581.2,374.5,391.1,409.2,11.0,-,-,-,-,-,-,Binocular,5991,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1826305,66,1826371,484.7,360.6,511.3,341.2,2.9,-,-,-,-,-,-,Binocular,5992,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1826505,65,1826571,615.4,327.2,565.5,365.1,3.4,-,-,-,-,-,-,Binocular,5993,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1826970,66,1827037,568.2,366.9,725.8,408.7,11.1,-,-,-,-,-,-,Binocular,5994,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1827203,66,1827270,535.6,137.7,714.5,113.8,10.1,-,-,-,-,-,-,Binocular,5995,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1827436,66,1827502,722.0,296.5,798.7,291.7,5.7,-,-,-,-,-,-,Binocular,5996,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1828235,65,1828301,710.4,134.4,789.0,138.5,4.0,-,-,-,-,-,-,Binocular,5997,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1828734,66,1828801,723.7,23.1,729.1,42.3,1.6,-,-,-,-,-,-,Binocular,5998,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1828900,100,1829000,793.8,77.4,496.5,102.8,47.8,-,-,-,-,-,-,Binocular,5999,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1829233,66,1829299,244.2,-29.2,154.4,6.1,5.8,-,-,-,-,-,-,Binocular,6000,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1829299,101,1829401,167.2,24.6,563.5,84.4,49.0,-,-,-,-,-,-,Binocular,6001,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1829499,66,1829565,694.4,106.6,788.2,6.4,8.9,-,-,-,-,-,-,Binocular,6002,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1829732,67,1829799,794.0,64.5,790.6,79.2,1.3,-,-,-,-,-,-,Binocular,6003,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1829832,65,1829898,676.7,102.2,448.6,93.8,15.7,-,-,-,-,-,-,Binocular,6004,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1829965,66,1830031,461.4,86.7,338.0,124.5,8.4,-,-,-,-,-,-,Binocular,6005,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1830929,66,1830996,547.0,179.4,822.6,145.3,16.2,-,-,-,-,-,-,Binocular,6006,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1831196,100,1831296,804.1,204.9,753.8,251.7,13.5,-,-,-,-,-,-,Binocular,6007,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1831466,63,1831530,762.9,227.2,852.2,181.4,8.6,-,-,-,-,-,-,Binocular,6008,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1831662,69,1831731,783.2,177.2,761.0,184.0,1.8,-,-,-,-,-,-,Binocular,6009,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1831961,66,1832028,692.5,254.4,841.4,147.4,9.2,-,-,-,-,-,-,Binocular,6010,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1832228,66,1832294,802.2,320.2,692.7,274.3,6.7,-,-,-,-,-,-,Binocular,6011,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1832726,99,1832826,584.4,213.8,455.0,133.3,27.3,-,-,-,-,-,-,Binocular,6012,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1832926,66,1832993,497.1,61.7,549.9,51.5,4.3,-,-,-,-,-,-,Binocular,6013,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1832993,66,1833059,578.2,37.1,449.2,44.1,7.4,-,-,-,-,-,-,Binocular,6014,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1833924,100,1834025,568.6,54.3,602.1,119.2,7.2,-,-,-,-,-,-,Binocular,6015,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1834257,66,1834323,620.8,116.4,619.7,107.5,0.8,-,-,-,-,-,-,Binocular,6016,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1834390,68,1834458,622.6,130.7,611.9,139.4,1.2,-,-,-,-,-,-,Binocular,6017,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1834523,100,1834623,599.8,146.3,597.7,103.1,5.0,-,-,-,-,-,-,Binocular,6018,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1834956,66,1835022,738.0,133.8,1028.2,183.0,17.7,-,-,-,-,-,-,Binocular,6019,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1835322,66,1835388,723.3,145.8,888.8,192.0,9.4,-,-,-,-,-,-,Binocular,6020,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1835588,66,1835654,794.5,162.5,992.7,114.3,9.5,-,-,-,-,-,-,Binocular,6021,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1835787,66,1835854,902.6,109.1,908.2,70.6,2.8,-,-,-,-,-,-,Binocular,6022,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1835954,66,1836020,857.4,64.5,758.8,57.6,5.3,-,-,-,-,-,-,Binocular,6023,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1836054,68,1836122,774.2,59.0,786.8,65.4,1.1,-,-,-,-,-,-,Binocular,6024,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1836253,66,1836320,841.1,95.1,862.3,97.1,1.4,-,-,-,-,-,-,Binocular,6025,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1836320,66,1836386,878.6,102.2,664.6,107.3,10.7,-,-,-,-,-,-,Binocular,6026,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1836521,98,1836619,616.0,97.8,676.4,124.6,13.0,-,-,-,-,-,-,Binocular,6027,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1836619,66,1836686,694.0,146.9,472.4,144.5,11.5,-,-,-,-,-,-,Binocular,6028,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1836919,99,1837018,736.7,67.6,473.6,108.3,52.2,-,-,-,-,-,-,Binocular,6029,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1837218,66,1837285,438.5,140.7,459.8,141.0,1.6,-,-,-,-,-,-,Binocular,6030,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1837451,66,1837518,468.1,146.8,474.3,159.9,0.8,-,-,-,-,-,-,Binocular,6031,
