Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Fixation Start [ms],Fixation Duration [ms],Fixation End [ms],Position X,Position Y,Average Pupil Size [px] X,Average Pupil Size [px] Y,Average Pupil Diameter [mm],Dispersion X,Dispersion Y,Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,733825,199,734025,829.0,172.0,70.9,60.9,3.1,243.0,12.0,Binocular,2052,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,734125,199,734324,665.2,151.2,72.9,59.9,3.0,144.0,58.0,Binocular,2053,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,734557,132,734690,852.9,212.9,75.4,66.0,3.2,183.0,3.0,Binocular,2054,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,734790,99,734890,531.4,276.0,77.0,69.2,3.2,24.0,8.0,Binocular,2055,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,734957,99,735056,497.0,345.8,76.8,73.7,3.1,22.0,9.0,Binocular,2056,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,735223,265,735489,685.4,263.9,76.6,70.1,3.1,69.0,17.0,Binocular,2057,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,735755,99,735855,920.7,285.3,73.0,69.2,3.2,98.0,24.0,Binocular,2058,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,735921,233,736154,585.5,178.4,72.6,61.9,3.1,75.0,71.0,Binocular,2059,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,736221,99,736321,522.5,158.0,72.5,61.5,3.1,3.0,1.0,Binocular,2060,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,736387,234,736622,531.5,233.6,72.1,64.2,3.1,14.0,71.0,Binocular,2061,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,736686,199,736886,608.3,223.9,72.8,63.4,3.0,49.0,10.0,Binocular,2062,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,736953,299,737253,655.1,270.4,72.1,64.9,2.9,23.0,34.0,Binocular,2063,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,737354,100,737455,658.0,291.2,75.3,66.7,2.9,3.0,15.0,Binocular,2064,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,737552,365,737918,687.9,302.8,73.7,66.5,3.0,9.0,26.0,Binocular,2065,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,738051,332,738384,747.1,329.1,75.2,66.9,3.0,68.0,45.0,Binocular,2066,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,738483,133,738616,733.3,386.2,76.0,69.8,3.0,6.0,14.0,Binocular,2067,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,738783,99,738882,706.8,404.9,77.2,71.0,3.1,23.0,6.0,Binocular,2068,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,738983,232,739215,689.0,421.3,78.6,73.2,3.1,7.0,16.0,Binocular,2069,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,739283,265,739549,632.8,337.2,77.1,68.6,3.1,5.0,38.0,Binocular,2070,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,739614,367,739981,632.0,343.5,75.3,67.2,3.0,3.0,5.0,Binocular,2071,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,740047,133,740180,631.4,354.2,73.9,66.8,3.0,4.0,18.0,Binocular,2072,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,740282,98,740381,628.7,382.5,73.0,66.2,2.9,1.0,4.0,Binocular,2073,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,740446,199,740646,618.8,366.9,71.5,64.7,2.8,5.0,5.0,Binocular,2074,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,740746,232,740979,834.0,124.7,67.6,51.7,2.9,52.0,122.0,Binocular,2075,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,741078,99,741178,849.9,210.7,64.2,52.3,2.8,9.0,0.0,Binocular,2076,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,741245,299,741544,816.3,201.7,63.7,50.9,2.8,3.0,4.0,Binocular,2077,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,741711,99,741810,822.8,225.3,61.0,47.5,2.5,6.0,4.0,Binocular,2078,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,741977,166,742143,845.4,219.3,60.5,48.2,2.6,6.0,2.0,Binocular,2079,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,742210,732,742942,831.2,222.5,61.2,48.1,2.6,11.0,35.0,Binocular,2080,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,743342,199,743541,718.6,411.3,62.7,58.0,2.5,38.0,43.0,Binocular,2081,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,743708,464,744173,770.1,37.4,63.4,45.7,2.9,42.0,184.0,Binocular,2082,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,744239,565,744805,741.7,108.3,63.2,47.5,2.7,28.0,30.0,Binocular,2083,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,744872,66,744939,771.3,121.4,63.3,48.8,2.7,6.0,1.0,Binocular,2084,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,745005,132,745138,720.6,122.0,63.5,48.4,2.7,2.0,2.0,Binocular,2085,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,745204,200,745405,797.6,127.0,64.0,48.5,2.8,6.0,2.0,Binocular,2086,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,745470,632,746103,810.9,127.8,62.6,47.5,2.7,5.0,6.0,Binocular,2087,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,746170,165,746335,660.6,162.7,62.0,47.8,2.6,7.0,11.0,Binocular,2088,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,746402,99,746502,672.5,215.6,62.8,48.7,2.5,1.0,5.0,Binocular,2089,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,746568,599,747167,683.4,200.0,62.4,48.8,2.5,3.0,8.0,Binocular,2090,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,747234,199,747433,698.7,195.1,63.7,49.8,2.6,6.0,6.0,Binocular,2091,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,747501,98,747600,869.4,304.9,63.2,54.3,2.6,3.0,1.0,Binocular,2092,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,747700,99,747800,931.9,317.5,61.8,55.7,2.6,40.0,3.0,Binocular,2093,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,748066,166,748232,760.7,414.9,66.1,61.6,2.6,57.0,38.0,Binocular,2094,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,748332,66,748399,436.7,-120.9,63.3,40.0,2.7,52.0,77.0,Binocular,2095,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,748498,199,748698,610.8,210.5,63.9,51.1,2.6,124.0,172.0,Binocular,2096,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,748931,167,749099,742.9,348.6,67.1,60.3,2.6,16.0,7.0,Binocular,2097,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,749165,165,749330,705.1,371.8,67.5,62.6,2.7,18.0,9.0,Binocular,2098,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,749397,66,749463,753.1,386.6,66.0,62.3,2.7,16.0,2.0,Binocular,2099,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,749964,397,750362,780.6,364.9,68.7,63.8,2.8,144.0,65.0,Binocular,2100,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,750429,465,750894,566.5,430.3,71.3,69.3,2.8,285.0,23.0,Binocular,2101,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,750960,99,751060,632.1,402.8,70.2,66.8,2.7,11.0,7.0,Binocular,2102,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,751127,365,751493,649.2,367.3,70.2,66.4,2.9,45.0,61.0,Binocular,2103,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,751593,199,751792,493.0,243.9,69.8,62.3,3.0,21.0,29.0,Binocular,2104,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,751859,99,751959,499.6,212.7,69.2,59.7,3.0,3.0,10.0,Binocular,2105,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,752061,130,752192,478.9,201.3,69.4,60.0,3.1,6.0,3.0,Binocular,2106,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,752258,66,752325,503.1,197.3,69.8,59.8,3.1,3.0,0.0,Binocular,2107,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,752391,66,752458,463.2,182.3,69.5,59.3,3.1,4.0,0.0,Binocular,2108,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,752525,99,752624,471.7,189.5,69.0,59.3,3.0,3.0,3.0,Binocular,2109,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,752691,99,752790,480.8,215.2,68.0,59.5,3.0,8.0,12.0,Binocular,2110,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,752891,200,753091,558.5,240.5,69.6,60.2,3.0,65.0,8.0,Binocular,2111,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,753156,99,753256,269.6,239.5,63.0,59.7,2.7,81.0,15.0,Binocular,2112,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,753423,399,753822,391.1,192.5,65.0,56.9,2.8,255.0,42.0,Binocular,2113,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,753889,66,753955,514.8,208.1,69.8,60.0,3.0,13.0,2.0,Binocular,2114,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,754022,232,754254,565.3,203.5,72.5,61.0,3.0,28.0,27.0,Binocular,2115,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,755053,133,755186,804.0,349.8,71.9,66.6,2.7,112.0,14.0,Binocular,2116,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,755253,333,755587,923.5,384.6,75.1,73.2,3.2,99.0,17.0,Binocular,2117,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,755652,133,755786,762.3,339.4,76.0,70.9,3.1,69.0,6.0,Binocular,2118,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,755853,497,756351,747.3,324.5,76.5,70.7,3.1,272.0,47.0,Binocular,2119,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,756417,69,756487,632.0,310.1,76.0,68.5,3.0,0.0,2.0,Binocular,2120,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,756550,366,756917,668.3,344.2,77.8,70.2,3.0,37.0,61.0,Binocular,2121,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,756983,66,757049,692.8,381.0,78.0,73.0,3.0,5.0,6.0,Binocular,2122,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,757349,99,757449,646.5,361.9,79.0,61.3,3.1,14.0,32.0,Binocular,2123,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,757682,199,757881,733.6,353.6,42.8,36.5,0.5,126.0,43.0,Binocular,2124,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,757949,99,758048,627.8,268.7,37.3,31.0,0.0,1.0,6.0,Binocular,2125,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,758148,366,758515,576.3,178.3,38.2,31.7,0.0,46.0,37.0,Binocular,2126,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,758581,132,758713,498.8,97.5,70.8,53.8,2.5,15.0,43.0,Binocular,2127,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,759113,399,759512,698.2,163.2,81.5,61.6,3.2,23.0,68.0,Binocular,2128,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,759579,165,759745,1032.8,110.7,68.0,58.3,2.9,163.0,22.0,Binocular,2129,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,759844,365,760210,736.5,157.2,80.3,64.0,3.3,96.0,32.0,Binocular,2130,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,760277,233,760510,801.0,162.0,80.1,66.1,3.5,10.0,11.0,Binocular,2131,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,760643,99,760743,361.7,231.1,78.2,71.3,3.4,95.0,26.0,Binocular,2132,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,760876,66,760942,172.6,263.8,74.8,69.8,3.3,25.0,21.0,Binocular,2133,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,761009,99,761109,447.2,172.5,77.3,69.2,3.2,87.0,34.0,Binocular,2134,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,761209,532,761741,535.9,65.4,76.2,61.5,3.2,164.0,85.0,Binocular,2135,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,761808,100,761909,547.2,44.7,75.7,59.3,3.3,17.0,23.0,Binocular,2136,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,762008,199,762207,498.0,-4.8,75.3,57.3,3.5,31.0,40.0,Binocular,2137,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,762306,99,762406,582.7,225.0,77.8,67.2,3.3,9.0,27.0,Binocular,2138,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,762507,597,763105,759.0,125.8,74.6,61.6,3.4,173.0,78.0,Binocular,2139,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,763172,133,763305,595.4,-12.9,74.3,54.5,3.4,64.0,24.0,Binocular,2140,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,763405,232,763637,424.8,-87.1,69.5,48.7,3.5,103.0,82.0,Binocular,2141,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,764270,133,764403,824.5,-210.9,74.1,50.5,3.7,50.0,28.0,Binocular,2142,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,764469,99,764569,769.5,-245.4,76.5,50.3,4.6,40.0,20.0,Binocular,2143,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,765168,199,765368,627.8,-32.1,75.0,53.4,3.7,75.0,153.0,Binocular,2144,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,765468,365,765834,853.6,192.4,77.4,64.2,3.3,55.0,78.0,Binocular,2145,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,765900,132,766033,766.3,105.3,75.9,58.3,3.2,28.0,5.0,Binocular,2146,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,766100,232,766332,682.6,171.8,76.5,61.4,3.2,62.0,88.0,Binocular,2147,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,766565,200,766765,1092.7,421.0,70.8,71.5,2.9,26.0,38.0,Binocular,2148,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,766832,199,767031,1033.2,345.7,74.2,73.6,3.2,30.0,49.0,Binocular,2149,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,767132,266,767398,951.5,265.2,77.2,70.3,3.3,60.0,26.0,Binocular,2150,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,767464,199,767664,994.0,212.8,74.6,66.6,3.3,45.0,9.0,Binocular,2151,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,767730,465,768196,882.4,232.3,76.4,66.4,3.1,116.0,22.0,Binocular,2152,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,768662,266,768928,1157.3,342.7,72.1,72.1,3.1,11.0,9.0,Binocular,2153,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,768994,133,769127,1167.0,312.8,72.4,72.0,3.2,3.0,16.0,Binocular,2154,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,769196,1096,770292,1122.1,287.9,72.6,70.6,3.2,136.0,165.0,Binocular,2155,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,770358,199,770558,978.9,122.9,74.4,61.8,3.2,54.0,46.0,Binocular,2156,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,770625,133,770758,1063.4,120.3,71.8,61.5,3.1,52.0,31.0,Binocular,2157,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,770858,267,771125,656.4,178.9,73.1,59.8,2.8,104.0,68.0,Binocular,2158,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,771190,332,771523,609.8,248.9,76.2,66.1,3.0,221.0,80.0,Binocular,2159,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,771756,338,772095,434.1,309.3,78.5,71.8,3.1,290.0,19.0,Binocular,2160,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,772189,565,772754,752.4,318.2,78.2,70.5,3.1,107.0,18.0,Binocular,2161,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,772920,99,773020,630.6,274.9,77.3,66.8,3.1,2.0,32.0,Binocular,2162,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,773087,66,773154,649.1,206.8,77.8,64.0,3.2,8.0,5.0,Binocular,2163,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,773220,99,773320,596.2,100.5,76.3,58.7,3.3,5.0,4.0,Binocular,2164,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,773387,165,773553,545.5,54.6,75.3,56.6,3.3,37.0,59.0,Binocular,2165,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,773620,66,773686,354.5,-22.5,72.5,55.0,3.5,3.0,10.0,Binocular,2166,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,773753,133,773886,406.0,-91.4,72.4,52.6,3.7,14.0,33.0,Binocular,2167,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,773986,199,774185,418.3,-131.5,74.5,51.8,3.8,8.0,10.0,Binocular,2168,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,774252,65,774318,341.2,-147.4,76.0,53.5,4.2,6.0,1.0,Binocular,2169,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,774385,165,774551,361.7,-232.4,88.7,59.2,5.5,84.0,80.0,Binocular,2170,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,774884,99,774983,752.8,50.3,38.7,31.3,0.0,25.0,10.0,Binocular,2171,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,775051,198,775250,654.0,36.2,38.9,30.3,0.0,54.0,25.0,Binocular,2172,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,775416,133,775549,758.3,-7.2,37.6,28.8,0.0,21.0,8.0,Binocular,2173,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,775682,299,775982,1013.2,147.7,35.8,32.4,0.0,253.0,83.0,Binocular,2174,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,776082,232,776315,977.5,155.0,36.7,32.6,0.0,162.0,33.0,Binocular,2175,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,776381,66,776447,819.3,172.9,39.3,33.8,0.0,23.0,11.0,Binocular,2176,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,776614,66,776680,985.3,8.1,69.8,58.0,2.6,18.0,6.0,Binocular,2177,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,776749,297,777046,855.0,104.9,81.7,61.6,3.3,64.0,15.0,Binocular,2178,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,777146,332,777479,834.1,99.3,82.5,62.8,3.5,8.0,9.0,Binocular,2179,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,778610,66,778677,490.5,-108.4,81.0,56.3,3.6,23.0,5.0,Binocular,2180,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,778811,65,778877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Binocular,2181,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,779009,133,779143,487.3,-165.5,38.8,26.5,0.0,50.0,9.0,Binocular,2182,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,779742,232,779975,549.1,-183.2,75.1,50.8,4.5,12.0,39.0,Binocular,2183,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,780041,99,780141,577.8,-212.5,73.3,48.7,4.4,5.0,6.0,Binocular,2184,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,780341,102,780443,607.8,34.7,73.8,55.0,3.6,14.0,14.0,Binocular,2185,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,780507,99,780606,608.3,81.0,75.3,58.3,3.5,6.0,31.0,Binocular,2186,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,780773,1031,781804,574.8,161.6,75.3,61.8,3.3,146.0,219.0,Binocular,2187,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,782037,366,782403,551.3,134.8,79.9,66.8,3.3,100.0,38.0,Binocular,2188,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,782470,101,782571,183.1,183.5,75.7,70.3,3.6,40.0,8.0,Binocular,2189,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,782636,66,782703,306.1,160.6,76.5,66.0,3.6,29.0,8.0,Binocular,2190,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,782769,66,782836,356.8,180.8,77.3,66.5,3.5,18.0,15.0,Binocular,2191,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,783967,133,784100,549.0,44.9,78.8,61.4,3.9,12.0,9.0,Binocular,2192,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,784236,230,784466,436.6,118.3,77.2,65.7,3.6,15.0,71.0,Binocular,2193,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,784632,466,785099,620.3,286.3,79.6,71.0,3.5,99.0,96.0,Binocular,2194,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,785165,399,785565,759.0,49.7,80.1,62.7,4.0,77.0,314.0,Binocular,2195,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,785799,132,785932,1112.9,-147.1,73.5,57.5,4.8,112.0,49.0,Binocular,2196,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,786695,100,786796,1073.3,-220.0,77.0,55.8,4.8,36.0,9.0,Binocular,2197,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,786962,133,787095,688.5,-116.3,80.6,54.5,3.7,11.0,63.0,Binocular,2198,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,787162,99,787261,719.2,-48.4,81.7,57.8,3.6,0.0,14.0,Binocular,2199,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,787328,133,787461,728.0,-1.7,80.6,58.1,3.5,13.0,45.0,Binocular,2200,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,787527,100,787628,785.0,21.0,78.7,59.0,3.6,9.0,13.0,Binocular,2201,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,787760,66,787827,1170.6,135.7,74.5,62.8,3.9,34.0,32.0,Binocular,2202,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,787960,365,788326,851.2,275.7,78.4,71.4,3.3,47.0,112.0,Binocular,2203,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,788392,133,788525,819.9,320.1,77.9,73.0,3.3,11.0,2.0,Binocular,2204,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,788592,1065,789657,804.2,250.1,78.5,68.8,3.2,58.0,114.0,Binocular,2205,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,789723,432,790156,868.6,260.8,79.1,70.4,3.4,60.0,47.0,Binocular,2206,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,790655,66,790722,868.5,126.2,79.5,60.0,3.3,2.0,9.0,Binocular,2207,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,790957,196,791154,621.9,200.3,77.5,63.7,3.0,28.0,8.0,Binocular,2208,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,791221,199,791421,565.7,174.8,77.8,65.3,3.0,127.0,66.0,Binocular,2209,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,791487,66,791553,523.0,94.8,79.0,63.0,3.1,18.0,46.0,Binocular,2210,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,791621,66,791687,384.5,86.3,76.8,61.3,3.2,6.0,1.0,Binocular,2211,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,791755,98,791853,468.8,87.9,78.7,63.8,3.2,40.0,2.0,Binocular,2212,
